per_code,moe_code,stu_a3,stu_a1,stu_a2,stu_p1,stu_p2,stu_p3,stu_p4,stu_p5,stu_p6,stu_m1,stu_m2,stu_m3,stu_m4,stu_m5,stu_m6,stu_c1,stu_c2,stu_c3,room_a3,room_a1,room_a2,room_p1,room_p2,room_p3,room_p4,room_p5,room_p6,room_m1,room_m2,room_m3,room_m4,room_m5,room_m6,room_c1,room_c2,room_c3,room_real,student_real,room_stand,size_school,room_a3s,room_a1s,room_a2s,room_p1s,room_p2s,room_p3s,room_p4s,room_p5s,room_p6s,room_m1s,room_m2s,room_m3s,room_m4s,room_m5s,room_m6s,room_c1s,room_c2s,room_c3s
201101,1030201101,0,27,35,25,29,52,23,49,38,35,33,44,0,0,0,0,0,0,0,1,2,1,1,2,1,2,1,1,1,2,0,0,0,0,0,0,15,390,14,4,0,1,1,1,1,2,1,2,1,1,1,2,0,0,0,0,0,0
201102,1030201102,0,4,7,3,12,5,9,6,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,50,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
201103,1030201103,6,9,9,8,8,8,13,2,13,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,76,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
201104,1030201104,17,24,28,32,39,41,51,50,58,37,51,41,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,1,0,0,0,0,0,0,17,469,18,4,1,1,1,1,1,2,2,2,2,1,2,2,0,0,0,0,0,0
201105,1030201105,0,8,19,74,81,82,80,82,70,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,20,496,17,4,0,1,1,2,3,3,2,3,2,0,0,0,0,0,0,0,0,0
201107,1030201107,0,17,16,15,19,19,15,18,17,17,19,16,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,188,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
201108,1030201108,7,6,7,13,17,9,19,9,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,97,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
201109,1030201109,0,8,9,2,11,8,11,7,7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,63,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
201110,1030201110,0,17,10,27,17,17,13,25,18,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,144,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
201097,1030201097,8,8,11,6,4,7,6,15,8,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,73,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
201093,1030201093,7,8,9,10,14,16,7,4,6,14,18,8,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12,121,12,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
200737,1030200737,11,14,15,19,10,24,9,15,13,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,130,9,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200742,1030200742,0,8,12,6,10,10,12,6,11,21,13,14,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,123,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
200680,1030200680,0,4,5,8,7,7,15,10,7,14,7,13,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,97,11,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
200682,1030200682,4,5,4,4,7,11,5,6,7,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,53,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200684,1030200684,0,13,11,17,14,23,10,14,17,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,119,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200673,1030200673,0,6,5,6,12,3,10,3,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,51,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200677,1030200677,0,21,15,18,19,23,13,19,28,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,156,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200671,1030200671,0,12,15,16,13,19,18,31,19,18,26,17,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,12,204,11,3,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
200678,1030200678,0,10,13,15,15,11,11,20,10,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,105,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200679,1030200679,5,4,1,3,3,3,4,6,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,32,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200685,1030200685,0,1,2,2,2,6,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,19,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200687,1030200687,1,3,4,3,5,5,9,5,6,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,41,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200683,1030200683,3,2,4,1,1,4,6,6,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,32,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200681,1030200681,5,4,4,3,10,7,9,10,9,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,61,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200688,1030200688,7,12,10,10,14,16,14,20,13,12,11,11,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12,150,12,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
200689,1030200689,16,16,16,14,10,19,15,16,13,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,135,9,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200690,1030200690,0,13,5,12,16,12,19,12,9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,98,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200691,1030200691,20,22,11,21,18,24,10,14,17,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,157,9,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200692,1030200692,13,13,12,3,16,12,10,7,14,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,100,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200693,1030200693,11,13,13,17,14,5,5,13,16,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,107,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200694,1030200694,16,23,19,14,21,19,23,19,19,24,16,12,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12,225,12,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
200695,1030200695,0,4,17,10,15,16,10,18,12,11,20,13,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,146,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
200696,1030200696,0,6,3,6,5,6,6,7,7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,46,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200697,1030200697,10,18,22,15,14,20,15,20,11,17,12,10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12,184,12,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
200698,1030200698,12,6,12,7,8,12,8,9,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,84,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200699,1030200699,21,9,11,10,5,8,15,6,9,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,94,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200700,1030200700,8,22,15,11,15,12,13,13,12,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,121,9,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200701,1030200701,9,11,13,12,11,12,8,13,19,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,108,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200702,1030200702,20,26,21,25,26,25,22,19,27,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,211,9,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200706,1030200706,0,9,8,11,7,12,11,2,8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,68,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200707,1030200707,2,26,21,23,29,21,36,14,15,21,17,20,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12,245,12,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
200708,1030200708,2,3,1,7,3,4,8,6,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,35,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200676,1030200676,0,2,0,2,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,12,7,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200710,1030200710,0,10,9,6,9,19,13,17,17,19,11,23,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,153,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
200712,1030200712,16,12,9,3,9,8,11,5,9,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,82,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200713,1030200713,0,8,7,4,4,9,14,7,9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,62,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200714,1030200714,7,11,12,16,10,12,11,10,4,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,93,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200715,1030200715,13,13,13,13,5,10,21,10,14,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,112,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200739,1030200739,5,17,3,8,13,10,10,12,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,88,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200672,1030200672,7,10,11,6,9,9,12,19,6,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,89,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200674,1030200674,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
200675,1030200675,0,0,3,3,5,1,2,1,1,8,12,11,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,47,10,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
200724,1030200724,0,7,10,6,8,9,12,13,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,70,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200726,1030200726,0,22,18,22,19,21,15,12,21,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,150,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200730,1030200730,0,13,10,19,15,14,14,5,17,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,107,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200723,1030200723,0,24,25,22,23,34,33,27,19,21,20,12,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,260,11,3,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
200719,1030200719,0,4,3,5,3,1,7,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,26,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200720,1030200720,0,4,8,9,14,10,8,10,10,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,73,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200722,1030200722,0,6,10,7,8,8,8,7,9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,63,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200716,1030200716,0,84,80,93,123,118,121,138,119,89,128,94,0,0,0,0,0,0,0,4,3,4,5,4,4,5,4,3,5,4,0,0,0,0,0,0,45,1187,36,5,0,3,2,3,4,3,4,4,3,3,4,3,0,0,0,0,0,0
200717,1030200717,15,37,36,45,43,58,48,70,71,77,61,66,0,0,0,0,0,0,1,2,2,3,3,3,3,3,3,2,2,2,0,0,0,0,0,0,29,627,22,5,1,2,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0
200711,1030200711,0,6,7,15,11,14,15,14,14,6,6,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,110,11,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
200725,1030200725,0,1,7,9,4,8,6,6,9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,50,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200729,1030200729,5,3,3,2,3,2,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,27,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200727,1030200727,0,6,7,8,5,9,8,14,14,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,71,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200728,1030200728,0,32,22,18,34,31,40,24,33,33,25,20,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,312,12,4,0,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
200731,1030200731,0,26,22,21,19,17,15,19,17,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,156,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200732,1030200732,0,1,1,2,3,5,3,6,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,26,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200733,1030200733,10,12,10,10,11,10,12,10,11,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,96,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200734,1030200734,0,1,1,1,3,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,13,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200740,1030200740,0,9,8,10,11,7,12,12,12,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,81,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200735,1030200735,0,8,9,12,8,12,5,4,11,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,69,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200736,1030200736,10,30,23,29,24,22,30,42,22,33,27,33,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12,325,13,4,1,1,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0
200743,1030200743,0,12,16,16,14,20,12,12,20,15,12,13,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,162,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
200741,1030200741,0,13,13,13,13,7,17,9,10,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,95,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200709,1030200709,0,10,5,7,8,8,12,11,11,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,72,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200704,1030200704,15,15,13,21,17,9,11,12,13,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,126,9,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200705,1030200705,0,3,2,4,2,4,6,6,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,33,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200703,1030200703,11,10,13,15,19,23,15,24,19,19,30,35,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12,233,12,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
201193,1030201193,0,44,58,64,65,49,49,67,67,51,51,58,34,26,23,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,28,706,25,5,0,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0
201195,1030201195,0,23,19,26,29,28,25,25,30,26,24,21,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,276,11,3,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
201209,1030201209,9,14,14,7,7,8,10,13,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,87,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
201210,1030201210,0,14,7,16,8,3,10,6,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,70,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
201212,1030201212,0,10,16,16,17,25,24,16,27,45,40,30,8,11,9,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0,0,15,294,15,3,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0,0
201213,1030201213,11,7,13,15,13,12,11,11,7,7,7,16,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12,130,12,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
201214,1030201214,0,20,14,14,15,7,17,16,15,18,18,9,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,163,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
201191,1030201191,0,13,15,14,14,12,23,20,20,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,131,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
201192,1030201192,0,9,11,14,10,7,12,7,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,83,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
201196,1030201196,0,11,11,20,15,11,15,18,27,20,23,13,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,184,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
201185,1030201185,0,8,11,14,8,18,16,8,16,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,99,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
201186,1030201186,0,6,7,5,7,10,7,3,8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,53,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
201188,1030201188,0,16,13,15,25,15,23,23,18,13,13,11,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,185,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
201190,1030201190,0,4,5,6,3,3,8,7,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,42,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
201197,1030201197,0,14,22,23,31,26,33,38,23,40,43,73,49,50,42,0,0,0,0,1,1,2,2,2,2,2,1,2,2,2,2,3,3,0,0,0,27,507,19,5,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0
201198,1030201198,0,15,14,15,10,13,10,14,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,104,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
201199,1030201199,0,16,14,20,17,19,17,17,17,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,137,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
201200,1030201200,0,14,22,13,16,13,20,13,18,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,129,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
201201,1030201201,0,7,3,13,11,11,11,5,5,8,11,24,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,109,11,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
201184,1030201184,11,13,14,21,17,24,24,22,27,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,173,9,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
201187,1030201187,0,9,5,6,7,4,9,9,12,21,17,11,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,110,11,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
201194,1030201194,0,15,19,22,23,28,27,27,24,26,18,32,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,261,11,3,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
201202,1030201202,11,7,13,7,7,11,16,7,9,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,88,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
201203,1030201203,0,23,27,23,20,32,26,25,24,26,24,18,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,268,11,3,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
201204,1030201204,0,5,13,10,10,13,11,12,8,15,25,7,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,129,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
201205,1030201205,0,19,9,15,17,14,11,12,16,9,8,7,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,137,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
201206,1030201206,0,9,12,12,10,14,10,7,7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,81,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
201207,1030201207,0,22,16,11,17,18,24,25,14,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,147,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
201208,1030201208,0,9,8,7,8,15,9,13,7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,76,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
201189,1030201189,0,4,3,6,1,5,6,6,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,37,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
